    (2, 54.081)
    (3, 54.434)
    (2, 54.606)
    (0, 54.784)
    (2, 54.963)
    (3, 55.138)
    (2, 55.333)
    (2, 55.93)
    (2, 56.245)
    (2, 56.627)
    (0, 56.929)
    (0, 57.115)
    (2, 57.37)
    (0, 57.554)
    (0, 57.694)
    (2, 57.89)
    (3, 58.277)
    (1, 58.969)
    (2, 59.827)
    (0, 60.169)
    (2, 60.35)
    (3, 60.536)
    (0, 60.714)
    (3, 60.895)
    (2, 61.098)
    (3, 61.666)
    (3, 62.027)
    (3, 62.401)
    (0, 62.728)
    (0, 62.902)
    (1, 63.279)
    (2, 63.637)
    (0, 63.999)
    (0, 64.321)
    (0, 64.517)
    (0, 64.713)
    (0, 64.894)
    (0, 65.11)
    (0, 65.304)
    (0, 65.511)
    (0, 65.794)
    (0, 65.937)
    (0, 66.078)
    (0, 66.238)
    (0, 66.516)
    (0, 66.858)
    (0, 67.202)
    (0, 67.391)
    (2, 67.572)
    (0, 67.781)
    (2, 67.976)
    (0, 68.17)
    (2, 68.342)
    (0, 68.538)
    (0, 68.704)
    (0, 68.875)
    (2, 69.07)
    (0, 69.388)
    (3, 69.725)
    (1, 70.141)
    (3, 70.368)
    (1, 70.527)
    (3, 70.703)
    (1, 70.912)
    (3, 71.087)
    (1, 71.254)
    (3, 71.424)
    (1, 71.599)
    (3, 71.775)
    (1, 71.99)
    (0, 72.657)
    (2, 73.035)
    (0, 73.214)
    (2, 73.388)
    (0, 73.567)
    (2, 73.755)
    (0, 73.932)
    (2, 74.117)
    (0, 74.315)
    (2, 74.494)
    (0, 74.674)
    (2, 74.844)
    (0, 75.196)
    (3, 75.538)
    (1, 75.927)
    (3, 76.072)
    (1, 76.265)
    (3, 76.471)
    (1, 76.628)
    (3, 76.8)
    (1, 76.966)
    (3, 77.146)
    (1, 77.326)
    (3, 77.466)
    (1, 77.622)
    (0, 78.401)
    (3, 78.657)
    (0, 78.828)
    (3, 79.041)
    (0, 79.175)
    (1, 79.41)
    (0, 79.578)
    (0, 79.894)
    (2, 80.043)
    (0, 80.188)
    (2, 80.296)
    (0, 80.511)
    (3, 80.696)
    (0, 80.863)
    (1, 81.059)
    (2, 81.228)
    (3, 81.425)
    (0, 81.582)
    (3, 81.743)
    (2, 81.916)
    (1, 82.074)
    (0, 82.282)
    (0, 82.479)
    (0, 82.838)
    (2, 82.979)
    (0, 83.158)
    (2, 83.24)
    (3, 83.474)
    (0, 83.614)
    (1, 83.778)
    (2, 83.923)
    (2, 84.292)
    (1, 84.437)
    (0, 84.608)
    (3, 84.786)
    (2, 84.961)
    (1, 85.15)
    (0, 85.335)
    (0, 85.683)
    (2, 85.813)
    (0, 85.983)
    (2, 86.075)
    (3, 86.309)
    (1, 86.48)
    (2, 86.675)
    (0, 86.853)
    (2, 87.036)
    (0, 87.207)
    (2, 87.39)
    (3, 87.564)
    (1, 87.745)
    (0, 87.902)
    (2, 88.107)
    (0, 88.28)
    (3, 88.638)
    (1, 88.767)
    (2, 88.92)
    (3, 89.069)
    (0, 89.207)
    (3, 89.385)
    (2, 89.529)
    (1, 89.697)
    (0, 89.878)
    (3, 90.053)
    (0, 90.382)
    (0, 90.579)
    (2, 90.757)
    (0, 90.933)
    (2, 91.107)
    (3, 91.342)
    (1, 91.472)
    (2, 91.66)
    (0, 91.852)
    (2, 92.023)
    (1, 92.205)
    (0, 92.503)
    (3, 92.76)
    (1, 93.215)
    (0, 93.38)
    (3, 93.574)
    (2, 93.748)
    (2, 93.928)
    (2, 94.063)
    (2, 94.247)
    (0, 94.417)
    (2, 94.576)
    (0, 94.768)
    (2, 94.945)
    (3, 95.139)
    (1, 95.344)
    (2, 95.505)
    (0, 95.679)
    (2, 96.132)
    (2, 96.338)
    (3, 96.507)
    (0, 96.684)
    (1, 96.871)
    (2, 97.047)
    (3, 97.261)
    (0, 97.419)
    (0, 97.629)
    (0, 97.81)
    (3, 97.947)
    (2, 98.229)
    (1, 98.485)
    (0, 99.019)
    (2, 99.203)
    (0, 99.375)
    (2, 99.551)
    (0, 99.716)
    (2, 99.847)
    (0, 100.0)
    (3, 100.169)
    (1, 100.489)
    (2, 100.859)
    (1, 101.176)
    (3, 101.588)
    (1, 102.286)
    (0, 103.216)
    (2, 103.524)
    (0, 103.682)
    (3, 103.827)
    (0, 103.999)
    (1, 104.154)
    (2, 104.306)
    (0, 104.496)
    (2, 104.94)
    (2, 105.378)
    (2, 105.707)
    (0, 106.122)
    (2, 106.271)
    (0, 106.46)
    (3, 106.619)
    (2, 106.798)
    (1, 106.996)
    (3, 107.38)
    (1, 108.097)
    (0, 108.963)
    (2, 109.317)
    (0, 109.479)
    (3, 109.657)
    (0, 109.83)
    (0, 109.985)
    (1, 110.174)
    (2, 110.317)
    (0, 110.815)
    (0, 111.196)
    (0, 111.539)
    (2, 111.882)
    (2, 112.038)
    (3, 112.458)
    (1, 112.758)
    (0, 113.119)
    (3, 113.542)
    (0, 113.71)
    (1, 113.916)
    (2, 114.086)
    (3, 114.275)
    (0, 114.452)
    (3, 114.66)
    (2, 114.819)
    (2, 114.987)
    (1, 115.159)
    (0, 115.358)
    (0, 115.714)
    (2, 116.013)
    (0, 116.366)
    (2, 116.554)
    (0, 116.745)
    (2, 116.917)
    (0, 117.098)
    (3, 117.308)
    (2, 117.518)
    (1, 117.711)
    (2, 117.887)
    (3, 118.039)
    (0, 118.229)
    (2, 118.579)
    (0, 118.946)
    (2, 119.293)
    (0, 119.48)
    (2, 119.644)
    (0, 119.836)
    (2, 119.998)
    (0, 120.182)
    (3, 120.356)
    (2, 120.544)
    (1, 120.728)
    (2, 120.882)
    (3, 121.095)
    (0, 121.278)
    (0, 121.596)
    (2, 121.851)
    (2, 122.184)
    (1, 122.35)
    (2, 122.501)
    (3, 122.674)
    (0, 122.861)
    (2, 123.074)
    (2, 123.247)
    (2, 123.405)
    (0, 123.544)
    (3, 123.717)
    (2, 123.911)
    (1, 124.284)
    (0, 124.701)
    (0, 125.028)
    (2, 125.195)
    (0, 125.387)
    (2, 125.552)
    (0, 125.701)
    (2, 125.836)
    (0, 125.997)
    (3, 126.192)
    (2, 126.358)
    (1, 126.512)
    (2, 126.679)
    (0, 126.887)
    (2, 127.2)
    (0, 127.363)
    (3, 127.505)
    (2, 127.736)
    (2, 128.014)
    (2, 128.349)
    (2, 128.711)
    (0, 129.052)
    (0, 129.391)
    (0, 129.741)
    (0, 130.105)
    (1, 130.421)
    (1, 130.78)
    (1, 131.136)
    (1, 131.494)
    (3, 131.864)
    (3, 132.216)
    (3, 132.579)
    (3, 132.95)
    (2, 133.241)
    (0, 133.362)
