    (3, 69.71)
    (2, 70.049)
    (1, 70.183)
    (0, 70.315)
    (1, 70.614)
    (1, 70.918)
    (2, 71.464)
    (3, 71.72)
    (0, 71.878)
    (3, 71.992)
    (2, 72.243)
    (3, 72.55)
    (0, 72.745)
    (3, 72.878)
    (2, 73.009)
    (1, 73.388)
    (2, 73.519)
    (3, 73.712)
    (0, 73.913)
    (3, 74.069)
    (2, 74.209)
    (1, 74.522)
    (2, 74.737)
    (1, 74.89)
    (0, 75.283)
    (3, 75.707)
    (0, 75.886)
    (3, 76.17)
    (2, 76.301)
    (1, 76.42)
    (0, 76.668)
    (3, 76.826)
    (2, 77.218)
    (1, 77.585)
    (0, 77.959)
    (3, 78.152)
    (0, 78.285)
    (1, 78.548)
    (0, 79.017)
    (3, 79.179)
    (0, 79.27)
    (1, 79.531)
    (2, 79.835)
    (3, 80.352)
    (0, 80.631)
    (1, 81.147)
    (2, 81.68)
    (3, 82.117)
    (0, 82.926)
    (3, 83.283)
    (0, 84.667)
    (1, 85.135)
    (1, 85.561)
    (3, 86.158)
    (0, 86.599)
    (3, 87.418)
    (1, 87.811)
    (2, 89.125)
    (1, 89.625)
    (2, 90.047)
    (3, 90.563)
    (0, 91.28)
    (3, 91.543)
    (0, 91.78)
    (1, 92.065)
    (2, 92.326)
    (2, 93.04)
    (0, 94.897)
    (3, 95.044)
    (0, 95.239)
    (1, 95.553)
    (2, 95.833)
    (3, 96.092)
    (1, 98.116)
    (0, 98.396)
    (3, 98.659)
    (2, 98.947)
    (1, 99.253)
    (0, 100.219)
    (3, 100.434)
    (3, 101.162)
    (1, 101.444)
    (0, 101.704)
    (1, 102.512)
    (0, 102.82)
    (3, 103.108)
    (0, 103.396)
    (1, 103.686)
    (3, 104.441)
    (1, 104.763)
    (1, 105.048)
    (3, 105.31)
    (1, 105.616)
    (3, 105.881)
    (2, 106.165)
    (1, 106.456)
    (1, 106.994)
    (0, 107.3)
    (3, 107.568)
    (1, 107.851)
    (1, 108.16)
    (0, 108.962)
    (3, 109.229)
    (0, 109.514)
    (1, 116.031)
    (0, 116.298)
    (3, 116.5)
    (0, 116.761)
    (1, 117.027)
    (1, 118.181)
    (3, 118.401)
    (0, 118.671)
    (1, 118.963)
    (3, 119.209)
    (3, 119.865)
    (0, 120.027)
    (3, 120.137)
    (0, 120.252)
    (1, 120.406)
    (0, 120.648)
    (3, 120.768)
    (0, 120.903)
    (1, 121.168)
    (2, 123.042)
    (3, 123.194)
    (0, 123.313)
    (1, 124.01)
    (0, 124.15)
    (3, 124.78)
    (1, 125.06)
    (0, 125.363)
    (3, 125.667)
    (0, 125.795)
    (2, 126.108)
    (3, 126.491)
    (2, 126.635)
    (1, 126.774)
    (2, 126.915)
    (3, 127.08)
    (0, 127.318)
    (3, 127.47)
    (2, 127.666)
    (1, 127.921)
    (0, 128.07)
    (3, 128.36)
    (2, 129.073)
    (1, 129.321)
    (0, 129.573)
    (3, 129.711)
    (0, 129.844)
    (1, 130.078)
    (2, 130.231)
    (0, 130.59)
    (3, 131.222)
    (0, 131.487)
    (1, 131.733)
    (2, 132.021)
    (1, 132.308)
    (0, 132.907)
    (3, 133.039)
    (0, 133.438)
    (1, 133.575)
    (0, 133.646)
    (3, 134.123)
    (0, 134.255)
    (0, 136.042)
    (3, 136.199)
    (0, 136.344)
    (2, 138.128)
    (1, 138.394)
    (0, 138.687)
    (3, 138.955)
    (0, 139.249)
    (1, 140.022)
    (0, 140.501)
    (3, 140.663)
    (0, 142.536)
    (3, 142.828)
    (0, 143.095)
    (3, 143.395)
    (1, 143.701)
    (1, 144.475)
    (0, 144.763)
    (3, 145.034)
    (3, 145.65)
    (2, 145.924)
    (3, 146.175)
    (1, 146.447)
    (1, 147.023)
    (0, 147.325)
    (3, 147.588)
    (2, 147.855)
    (1, 148.128)
    (0, 149.082)
    (3, 149.294)
    (2, 149.678)
    (3, 149.856)
    (2, 150.331)
    (2, 151.645)
    (1, 152.332)
    (3, 153.156)
    (0, 153.76)
    (3, 154.306)
    (1, 154.556)
    (3, 155.269)
    (1, 155.873)
    (0, 156.411)
    (1, 156.677)
    (3, 157.502)
    (1, 158.204)
    (3, 158.682)
    (1, 159.254)
    (0, 159.759)
    (3, 160.386)
    (1, 160.944)
    (3, 161.234)
    (1, 161.939)
    (0, 162.572)
    (2, 163.052)
    (0, 163.343)
    (3, 164.177)
    (1, 164.77)
    (2, 165.287)
    (1, 165.559)
    (3, 166.361)
    (1, 167.031)
    (3, 167.532)
    (0, 167.843)
