    (3, 51.691)
    (2, 51.853)
    (1, 52.038)
    (0, 52.221)
    (3, 52.394)
    (2, 52.582)
    (1, 52.779)
    (0, 52.954)
    (3, 53.123)
    (2, 53.288)
    (1, 53.462)
    (0, 53.666)
    (3, 53.838)
    (2, 54.059)
    (1, 54.213)
    (0, 54.399)
    (3, 54.578)
    (1, 54.771)
    (0, 54.948)
    (3, 55.125)
    (1, 55.317)
    (0, 55.522)
    (3, 55.695)
    (1, 55.877)
    (0, 56.084)
    (3, 56.265)
    (0, 56.448)
    (1, 56.641)
    (0, 56.881)
    (3, 57.061)
    (0, 57.238)
    (1, 57.468)
    (2, 57.63)
    (1, 57.821)
    (0, 58.005)
    (3, 58.191)
    (0, 58.373)
    (3, 58.548)
    (2, 58.768)
    (1, 58.935)
    (2, 59.143)
    (3, 59.32)
    (0, 59.497)
    (1, 59.718)
    (2, 59.874)
    (3, 60.077)
    (0, 60.234)
    (1, 60.471)
    (2, 60.653)
    (3, 60.795)
    (0, 60.956)
    (1, 61.172)
    (2, 61.342)
    (3, 61.556)
    (0, 61.7)
    (1, 61.916)
    (2, 62.082)
    (3, 62.274)
    (0, 62.437)
    (1, 62.668)
    (2, 62.809)
    (3, 62.989)
    (2, 63.179)
    (1, 63.355)
    (0, 63.56)
    (3, 63.747)
    (2, 63.923)
    (1, 64.123)
    (0, 64.289)
    (3, 64.42)
    (2, 64.592)
    (1, 64.769)
    (0, 64.941)
    (3, 65.138)
    (2, 65.283)
    (1, 65.478)
    (0, 65.671)
    (3, 65.873)
    (2, 66.065)
    (3, 66.245)
    (0, 66.436)
    (1, 66.61)
    (2, 66.778)
    (3, 66.967)
    (0, 67.124)
    (1, 67.343)
    (2, 67.522)
    (3, 67.7)
    (0, 67.841)
    (1, 68.029)
    (2, 68.211)
    (3, 68.371)
    (0, 68.56)
    (1, 68.741)
    (2, 68.915)
    (3, 69.115)
    (2, 69.294)
    (1, 69.47)
    (0, 69.651)
    (3, 69.844)
    (2, 69.982)
    (1, 70.195)
    (0, 70.365)
    (3, 70.507)
    (2, 70.692)
    (1, 70.876)
    (0, 71.067)
    (3, 71.24)
    (2, 71.41)
    (1, 71.56)
    (0, 71.709)
    (3, 71.875)
    (2, 72.036)
    (1, 72.281)
    (3, 73.055)
    (1, 74.028)
    (0, 74.746)
    (1, 74.991)
    (2, 75.257)
    (1, 75.588)
    (3, 75.962)
    (1, 78.209)
    (0, 78.602)
    (3, 78.943)
    (1, 79.585)
    (0, 80.143)
    (3, 80.457)
    (1, 81.097)
    (2, 81.479)
    (1, 81.906)
    (3, 82.461)
    (1, 83.044)
    (0, 83.396)
    (3, 83.78)
    (1, 84.183)
    (2, 84.555)
    (3, 84.943)
    (0, 85.528)
    (1, 85.683)
    (0, 86.178)
    (3, 86.52)
    (0, 86.855)
    (1, 87.229)
    (0, 87.575)
    (3, 87.936)
    (0, 88.379)
    (1, 88.565)
    (0, 89.063)
    (3, 89.442)
    (0, 89.79)
    (1, 90.155)
    (2, 90.533)
    (3, 90.885)
    (1, 91.586)
    (2, 92.117)
    (3, 92.441)
    (1, 93.126)
    (0, 93.526)
    (2, 93.919)
    (2, 94.492)
    (1, 94.978)
    (0, 95.433)
    (3, 95.762)
    (2, 96.216)
    (2, 96.606)
    (3, 96.993)
    (2, 97.348)
    (1, 97.567)
    (2, 98.036)
    (3, 98.385)
    (0, 98.772)
    (1, 99.123)
    (0, 99.516)
    (3, 99.851)
    (2, 100.228)
    (1, 100.412)
    (2, 100.921)
    (3, 101.328)
    (2, 101.74)
    (1, 102.113)
    (0, 102.499)
    (3, 102.837)
    (1, 103.659)
    (0, 104.08)
    (3, 104.438)
    (1, 105.137)
    (2, 105.539)
    (3, 105.898)
    (0, 106.536)
    (1, 107.0)
    (0, 107.41)
    (3, 107.748)
    (1, 108.145)
    (0, 108.525)
    (3, 108.902)
    (0, 109.314)
    (1, 109.481)
    (0, 110.041)
    (3, 110.423)
    (0, 110.829)
    (1, 111.146)
    (0, 111.505)
    (3, 111.873)
    (0, 112.346)
    (1, 112.533)
    (0, 113.08)
    (3, 113.467)
    (0, 113.798)
    (1, 114.243)
    (2, 114.551)
    (3, 114.921)
    (1, 115.491)
    (2, 116.009)
    (3, 116.357)
    (1, 117.02)
    (0, 117.441)
    (3, 117.803)
    (2, 118.385)
    (1, 119.032)
    (2, 119.433)
    (1, 120.239)
    (0, 120.457)
    (3, 120.594)
    (1, 120.771)
    (0, 120.948)
    (3, 121.096)
    (1, 121.267)
    (0, 121.449)
    (3, 121.602)
    (1, 121.826)
    (0, 122.001)
    (3, 122.179)
    (1, 122.36)
    (0, 122.545)
    (3, 122.704)
    (0, 122.876)
    (1, 123.087)
    (0, 123.274)
    (3, 123.441)
    (0, 123.618)
    (1, 123.803)
    (0, 124.01)
    (3, 124.175)
    (0, 124.387)
    (1, 124.564)
    (0, 124.778)
    (3, 124.971)
    (0, 125.122)
    (1, 125.312)
    (0, 125.489)
    (3, 125.662)
    (0, 125.868)
    (1, 126.037)
    (2, 126.23)
    (3, 126.429)
    (0, 126.633)
    (1, 126.813)
    (2, 126.974)
    (3, 127.157)
    (0, 127.292)
    (1, 127.476)
    (2, 127.626)
    (3, 127.798)
    (0, 127.945)
    (1, 128.116)
    (2, 128.284)
    (3, 128.428)
    (0, 128.582)
    (1, 128.792)
    (2, 128.951)
    (3, 129.129)
    (0, 129.286)
    (1, 129.468)
    (2, 129.674)
    (3, 129.86)
    (0, 130.021)
    (1, 130.212)
    (2, 130.408)
    (3, 130.585)
    (0, 130.736)
    (1, 130.928)
    (2, 131.108)
    (3, 131.285)
    (0, 131.433)
    (1, 131.662)
    (2, 131.815)
    (3, 131.971)
    (0, 132.138)
    (3, 132.32)
    (2, 132.467)
    (1, 132.67)
    (2, 132.849)
    (3, 133.009)
    (0, 133.198)
    (3, 133.381)
    (2, 133.576)
    (1, 133.752)
    (2, 133.938)
    (3, 134.117)
    (0, 134.292)
    (3, 134.5)
    (2, 134.681)
    (1, 134.876)
    (0, 135.088)
    (1, 135.278)
    (0, 135.48)
    (3, 135.655)
    (2, 135.822)
    (1, 136.007)
    (0, 136.214)
    (3, 136.365)
    (1, 136.573)
    (0, 136.77)
    (3, 136.916)
    (2, 137.105)
    (1, 137.299)
    (0, 137.49)
    (3, 137.681)
    (1, 137.858)
    (0, 138.086)
    (3, 138.238)
    (1, 138.443)
    (0, 138.656)
    (2, 138.863)
    (1, 139.028)
    (0, 139.194)
    (3, 139.381)
    (2, 139.604)
    (1, 139.754)
    (0, 139.951)
    (2, 140.162)
    (1, 140.341)
    (0, 140.505)
    (3, 140.701)
    (0, 140.928)
    (1, 141.129)
    (2, 141.309)
    (3, 141.494)
    (0, 141.665)
    (1, 141.866)
    (2, 142.029)
    (3, 142.221)
    (0, 142.379)
    (1, 142.593)
    (2, 142.792)
    (3, 142.959)
    (0, 143.135)
    (1, 143.323)
    (2, 143.514)
    (3, 143.685)
    (0, 143.861)
    (1, 144.027)
    (2, 144.251)
    (3, 144.4)
    (0, 144.619)
    (3, 144.815)
    (2, 145.0)
    (1, 145.216)
    (0, 145.4)
    (3, 145.559)
    (2, 145.767)
    (1, 145.919)
    (0, 146.129)
    (3, 146.287)
    (2, 146.469)
    (1, 146.653)
    (0, 146.858)
    (3, 147.047)
    (1, 147.242)
    (0, 147.486)
    (3, 147.65)
    (2, 147.856)
    (1, 148.044)
    (0, 148.212)
    (3, 148.353)
    (1, 148.56)
    (0, 148.767)
    (3, 148.935)
    (2, 149.143)
    (1, 149.314)
    (0, 149.546)
    (3, 149.719)
    (0, 149.907)
    (1, 150.085)
    (2, 150.297)
    (1, 150.519)
    (0, 150.69)
    (3, 150.833)
    (2, 151.017)
    (1, 151.249)
    (2, 151.41)
    (3, 151.592)
    (0, 151.79)
    (3, 151.935)
    (2, 152.131)
    (1, 152.318)
    (2, 152.539)
    (3, 152.717)
    (0, 152.898)
    (1, 153.086)
    (2, 153.328)
    (3, 153.496)
    (0, 153.665)
    (3, 153.854)
    (1, 154.02)
    (2, 154.208)
    (3, 154.386)
    (0, 154.581)
    (1, 154.792)
    (2, 154.966)
    (3, 155.149)
    (0, 155.337)
    (1, 155.546)
    (2, 155.677)
    (3, 155.858)
    (0, 156.029)
    (3, 156.211)
    (2, 156.396)
    (1, 156.593)
    (0, 156.765)
    (3, 156.93)
    (2, 157.086)
    (1, 157.279)
    (0, 157.491)
    (3, 157.636)
    (2, 157.818)
    (1, 158.003)
    (0, 158.188)
    (3, 158.335)
    (2, 158.515)
    (1, 158.72)
    (0, 158.908)
    (3, 159.057)
    (2, 159.222)
    (1, 159.439)
    (0, 159.616)
    (3, 159.79)
    (2, 159.972)
    (1, 160.14)
    (0, 160.305)
    (3, 160.475)
    (0, 160.67)
    (1, 160.862)
    (2, 161.019)
    (3, 161.217)
    (0, 161.359)
    (1, 161.548)
    (2, 161.724)
    (3, 161.894)
    (0, 162.075)
    (2, 162.269)
    (1, 162.512)
    (2, 162.704)
    (3, 162.831)
    (0, 163.001)
    (2, 163.18)
    (1, 163.36)
    (0, 163.5)
    (3, 163.683)
    (2, 163.867)
    (1, 164.06)
    (0, 164.256)
    (3, 164.45)
    (2, 164.641)
    (1, 164.836)
    (0, 165.012)
    (3, 165.209)
    (1, 165.395)
    (2, 165.602)
    (3, 165.776)
    (0, 165.915)
    (1, 166.12)
    (2, 166.312)
    (3, 166.479)
    (0, 166.587)
    (1, 166.794)
    (2, 166.957)
    (3, 167.115)
    (0, 167.299)
    (1, 167.457)
    (2, 167.675)
    (3, 167.812)
    (0, 168.002)
    (1, 168.176)
    (3, 169.045)
    (1, 170.673)
    (3, 171.26)
    (1, 172.27)
    (0, 173.524)
    (1, 174.275)
    (2, 175.334)
    (3, 176.432)
    (1, 177.24)
    (1, 178.344)
    (0, 179.505)
    (3, 180.35)
    (3, 181.42)
    (2, 182.474)
    (1, 183.226)
    (1, 184.372)
    (0, 185.533)
    (1, 186.23)
    (1, 187.366)
    (1, 188.461)
    (0, 189.306)
    (0, 190.29)
    (0, 191.628)
    (3, 192.452)
